result_id,student_id,course_id,teacher_id,marks_obtained,total_marks,percentage,grade,status,semester,exam_type,remarks,created_at
R0040596,S001904,C00057,T00236,28.0,50.0,56.0,D,Pass,4,Mid,Average Performance,2026-08-08 12:43:13.464
R0040597,S001134,C00114,T00031,10.0,20.0,50.0,D,Pass,7,Mid,,2026-08-08 12:43:13.464
R0040598,S001899,C00007,T00014,92.0,100.0,92.0,A+,Pass,8,Mid,Needs Improvement,2026-08-08 12:43:13.464
R0040599,S000927,C00030,T00118,26.0,50.0,52.0,D,Pass,6,Mid,Needs Improvement,2026-08-08 12:43:13.464
R0040600,S001024,C00057,T00236,7.0,20.0,35.0,F,Fail,4,Mid,Excellent,2026-08-08 12:43:13.465
R0040601,S000227,C00009,T00037,31.0,100.0,31.0,F,Fail,7,Mid,Excellent,2026-08-08 12:43:13.465
R0040602,S000636,C00010,T00168,25.0,30.0,83.33,B+,Pass,3,Assignment,Needs Improvement,2026-08-08 12:43:13.465
R0040603,S001737,C00028,T00230,16.0,20.0,80.0,B+,Pass,4,Quiz,Excellent,2026-08-08 12:43:13.465
R0040604,S000376,C00029,T00115,35.0,50.0,70.0,C+,Pass,6,Assignment,Average Performance,2026-08-08 12:43:13.465
R0040605,S001202,C00118,T00235,38.0,50.0,76.0,B,Pass,8,Quiz,Excellent,2026-08-08 12:43:13.465
R0040606,S000582,C00006,T00241,45.0,50.0,90.0,A+,Pass,5,Mid,Needs Improvement,2026-08-08 12:43:13.465
R0040607,S000172,C00082,T00100,47.0,50.0,94.0,A+,Pass,6,Final,Average Performance,2026-08-08 12:43:13.465
R0040608,S001095,C00033,T00139,22.0,30.0,73.33,C+,Pass,8,Final,Average Performance,2026-08-08 12:43:13.465
R0040609,S000844,C00089,T00208,85.0,100.0,85.0,A,Pass,4,Mid,Excellent,2026-08-08 12:43:13.465
R0040610,S000838,C00027,T00286,13.0,30.0,43.33,F,Fail,2,Mid,Excellent,2026-08-08 12:43:13.465
R0040611,S001539,C00036,T00160,8.0,20.0,40.0,F,Fail,6,Assignment,Average Performance,2026-08-08 12:43:13.465
R0040612,S000437,C00067,T00290,20.0,30.0,66.67,C,Pass,8,Mid,,2026-08-08 12:43:13.465
R0040613,S000026,C00099,T00092,10.0,30.0,33.33,F,Fail,3,Assignment,Average Performance,2026-08-08 12:43:13.465
R0040614,S000955,C00011,T00133,20.0,50.0,40.0,F,Fail,5,Final,Excellent,2026-08-08 12:43:13.465
R0040615,S000248,C00024,T00043,5.0,20.0,25.0,F,Fail,7,Assignment,Needs Improvement,2026-08-08 12:43:13.465
R0040616,S000818,C00115,T00092,94.0,100.0,94.0,A+,Pass,1,Assignment,Average Performance,2026-08-08 12:43:13.465
R0040617,S001553,C00146,T00238,13.0,50.0,26.0,F,Fail,8,Assignment,Needs Improvement,2026-08-08 12:43:13.465
R0040618,S001303,C00064,T00273,27.0,50.0,54.0,D,Pass,6,Final,Average Performance,2026-08-08 12:43:13.465
R0040619,S000878,C00095,T00291,17.0,20.0,85.0,A,Pass,3,Quiz,Average Performance,2026-08-08 12:43:13.465
R0040620,S000965,C00006,T00241,17.0,30.0,56.67,D,Pass,5,Assignment,Needs Improvement,2026-08-08 12:43:13.465
R0040621,S001139,C00099,T00092,34.0,50.0,68.0,C,Pass,3,Quiz,Needs Improvement,2026-08-08 12:43:13.465
R0040622,S000670,C00001,T00296,7.0,20.0,35.0,F,Fail,8,Mid,Needs Improvement,2026-08-08 12:43:13.465
R0040623,S001462,C00075,T00234,24.0,50.0,48.0,F,Fail,5,Quiz,,2026-08-08 12:43:13.465
R0040624,S001735,C00016,T00158,10.0,20.0,50.0,D,Pass,1,Quiz,Needs Improvement,2026-08-08 12:43:13.465
R0040625,S000631,C00080,T00062,16.0,30.0,53.33,D,Pass,7,Quiz,Needs Improvement,2026-08-08 12:43:13.465
R0040626,S001334,C00127,T00246,43.0,50.0,86.0,A,Pass,1,Mid,Needs Improvement,2026-08-08 12:43:13.465
R0040627,S000800,C00124,T00105,15.0,30.0,50.0,D,Pass,3,Mid,,2026-08-08 12:43:13.465
R0040628,S001678,C00027,T00286,19.0,50.0,38.0,F,Fail,2,Assignment,Excellent,2026-08-08 12:43:13.465
R0040629,S000835,C00124,T00105,13.0,30.0,43.33,F,Fail,3,Final,Needs Improvement,2026-08-08 12:43:13.465
R0040630,S000293,C00052,T00235,29.0,30.0,96.67,A+,Pass,8,Assignment,,2026-08-08 12:43:13.465
R0040631,S000318,C00139,T00176,97.0,100.0,97.0,A+,Pass,8,Final,,2026-08-08 12:43:13.465
R0040632,S000755,C00138,T00275,43.0,50.0,86.0,A,Pass,5,Mid,Needs Improvement,2026-08-08 12:43:13.465
R0040633,S001606,C00058,T00187,10.0,30.0,33.33,F,Fail,4,Final,Average Performance,2026-08-08 12:43:13.465
R0040634,S001149,C00133,T00103,48.0,50.0,96.0,A+,Pass,2,Assignment,Excellent,2026-08-08 12:43:13.465
R0040635,S000783,C00036,T00160,9.0,20.0,45.0,F,Fail,6,Final,Excellent,2026-08-08 12:43:13.465
R0040636,S000512,C00019,T00128,7.0,20.0,35.0,F,Fail,6,Final,,2026-08-08 12:43:13.465
R0040637,S001557,C00106,T00128,94.0,100.0,94.0,A+,Pass,2,Quiz,Needs Improvement,2026-08-08 12:43:13.465
R0040638,S000372,C00104,T00041,45.0,50.0,90.0,A+,Pass,1,Mid,Average Performance,2026-08-08 12:43:13.465
R0040639,S000827,C00047,T00154,45.0,50.0,90.0,A+,Pass,3,Final,Average Performance,2026-08-08 12:43:13.465
R0040640,S000159,C00077,T00274,96.0,100.0,96.0,A+,Pass,1,Mid,Excellent,2026-08-08 12:43:13.465
R0040641,S000769,C00120,T00017,40.0,100.0,40.0,F,Fail,8,Mid,Excellent,2026-08-08 12:43:13.465
R0040642,S000593,C00101,T00067,17.0,50.0,34.0,F,Fail,5,Quiz,Excellent,2026-08-08 12:43:13.465
R0040643,S001320,C00039,T00020,24.0,50.0,48.0,F,Fail,3,Assignment,Needs Improvement,2026-08-08 12:43:13.465
R0040644,S001665,C00087,T00108,15.0,20.0,75.0,B,Pass,4,Mid,Average Performance,2026-08-08 12:43:13.465
R0040645,S001958,C00035,T00148,25.0,100.0,25.0,F,Fail,1,Quiz,,2026-08-08 12:43:13.465
R0040646,S000634,C00080,T00062,14.0,50.0,28.0,F,Fail,7,Mid,,2026-08-08 12:43:13.465
R0040647,S001140,C00111,T00184,26.0,50.0,52.0,D,Pass,2,Quiz,Needs Improvement,2026-08-08 12:43:13.465
R0040648,S000734,C00030,T00118,20.0,20.0,100.0,A+,Pass,6,Mid,Needs Improvement,2026-08-08 12:43:13.465
R0040649,S001664,C00029,T00115,35.0,100.0,35.0,F,Fail,6,Quiz,,2026-08-08 12:43:13.465
R0040650,S000204,C00045,T00172,6.0,20.0,30.0,F,Fail,2,Assignment,,2026-08-08 12:43:13.465
R0040651,S000649,C00057,T00236,94.0,100.0,94.0,A+,Pass,4,Final,,2026-08-08 12:43:13.465
R0040652,S001444,C00033,T00139,10.0,30.0,33.33,F,Fail,8,Assignment,Excellent,2026-08-08 12:43:13.465
R0040653,S001057,C00140,T00187,24.0,50.0,48.0,F,Fail,4,Quiz,Needs Improvement,2026-08-08 12:43:13.465
R0040654,S000431,C00132,T00193,32.0,50.0,64.0,C,Pass,3,Assignment,,2026-08-08 12:43:13.465
R0040655,S000759,C00033,T00139,94.0,100.0,94.0,A+,Pass,8,Quiz,,2026-08-08 12:43:13.465
R0040656,S000473,C00045,T00172,27.0,100.0,27.0,F,Fail,2,Mid,Average Performance,2026-08-08 12:43:13.465
R0040657,S000234,C00142,T00030,7.0,20.0,35.0,F,Fail,3,Assignment,Average Performance,2026-08-08 12:43:13.465
R0040658,S001466,C00100,T00170,34.0,100.0,34.0,F,Fail,6,Final,,2026-08-08 12:43:13.465
R0040659,S000522,C00095,T00291,78.0,100.0,78.0,B,Pass,3,Final,Needs Improvement,2026-08-08 12:43:13.465
R0040660,S001914,C00035,T00148,22.0,30.0,73.33,C+,Pass,1,Assignment,Excellent,2026-08-08 12:43:13.465
R0040661,S000223,C00072,T00015,36.0,50.0,72.0,C+,Pass,6,Mid,Excellent,2026-08-08 12:43:13.465
R0040662,S000851,C00044,T00201,10.0,20.0,50.0,D,Pass,4,Assignment,Needs Improvement,2026-08-08 12:43:13.465
R0040663,S001319,C00059,T00300,20.0,30.0,66.67,C,Pass,8,Quiz,Excellent,2026-08-08 12:43:13.465
R0040664,S000534,C00032,T00030,78.0,100.0,78.0,B,Pass,8,Mid,Average Performance,2026-08-08 12:43:13.465
R0040665,S000101,C00084,T00069,25.0,50.0,50.0,D,Pass,5,Final,Excellent,2026-08-08 12:43:13.465
R0040666,S001996,C00130,T00218,38.0,50.0,76.0,B,Pass,8,Assignment,Average Performance,2026-08-08 12:43:13.465
R0040667,S000467,C00149,T00110,95.0,100.0,95.0,A+,Pass,3,Assignment,Average Performance,2026-08-08 12:43:13.465
R0040668,S001017,C00124,T00105,20.0,50.0,40.0,F,Fail,3,Assignment,Excellent,2026-08-08 12:43:13.465
R0040669,S001161,C00048,T00148,14.0,20.0,70.0,C+,Pass,3,Mid,Average Performance,2026-08-08 12:43:13.465
R0040670,S000261,C00121,T00276,10.0,20.0,50.0,D,Pass,8,Final,Needs Improvement,2026-08-08 12:43:13.465
R0040671,S000696,C00064,T00273,7.0,20.0,35.0,F,Fail,6,Mid,Needs Improvement,2026-08-08 12:43:13.465
R0040672,S001362,C00104,T00041,15.0,20.0,75.0,B,Pass,1,Mid,Needs Improvement,2026-08-08 12:43:13.466
R0040673,S001531,C00010,T00168,82.0,100.0,82.0,B+,Pass,3,Final,,2026-08-08 12:43:13.466
R0040674,S001698,C00006,T00241,7.0,20.0,35.0,F,Fail,5,Final,Excellent,2026-08-08 12:43:13.466
R0040675,S000202,C00043,T00121,39.0,100.0,39.0,F,Fail,4,Assignment,Excellent,2026-08-08 12:43:13.466
R0040676,S000917,C00096,T00167,23.0,50.0,46.0,F,Fail,5,Mid,Average Performance,2026-08-08 12:43:13.466
R0040677,S000361,C00102,T00160,67.0,100.0,67.0,C,Pass,5,Mid,Excellent,2026-08-08 12:43:13.466
R0040678,S000091,C00058,T00187,68.0,100.0,68.0,C,Pass,4,Assignment,,2026-08-08 12:43:13.466
R0040679,S001721,C00006,T00241,39.0,100.0,39.0,F,Fail,5,Final,Needs Improvement,2026-08-08 12:43:13.466
R0040680,S000332,C00031,T00063,99.0,100.0,99.0,A+,Pass,7,Assignment,,2026-08-08 12:43:13.466
R0040681,S001455,C00009,T00037,27.0,30.0,90.0,A+,Pass,7,Quiz,Excellent,2026-08-08 12:43:13.466
R0040682,S001197,C00138,T00275,46.0,50.0,92.0,A+,Pass,5,Assignment,Needs Improvement,2026-08-08 12:43:13.466
R0040683,S000280,C00030,T00118,62.0,100.0,62.0,C,Pass,6,Final,Average Performance,2026-08-08 12:43:13.466
R0040684,S001597,C00060,T00075,21.0,50.0,42.0,F,Fail,1,Final,Average Performance,2026-08-08 12:43:13.466
R0040685,S001698,C00101,T00067,19.0,20.0,95.0,A+,Pass,5,Final,Needs Improvement,2026-08-08 12:43:13.466
R0040686,S001809,C00097,T00191,27.0,50.0,54.0,D,Pass,4,Quiz,Needs Improvement,2026-08-08 12:43:13.466
R0040687,S000284,C00074,T00234,19.0,20.0,95.0,A+,Pass,3,Assignment,Excellent,2026-08-08 12:43:13.466
R0040688,S000501,C00035,T00148,25.0,100.0,25.0,F,Fail,1,Final,Average Performance,2026-08-08 12:43:13.466
R0040689,S001115,C00143,T00114,7.0,20.0,35.0,F,Fail,5,Assignment,Excellent,2026-08-08 12:43:13.466
R0040690,S000531,C00080,T00062,27.0,30.0,90.0,A+,Pass,7,Mid,Excellent,2026-08-08 12:43:13.466
R0040691,S001527,C00135,T00280,6.0,20.0,30.0,F,Fail,1,Final,Needs Improvement,2026-08-08 12:43:13.466
R0040692,S000927,C00036,T00160,17.0,50.0,34.0,F,Fail,6,Quiz,Excellent,2026-08-08 12:43:13.466
R0040693,S000694,C00059,T00300,27.0,100.0,27.0,F,Fail,8,Final,Average Performance,2026-08-08 12:43:13.466
R0040694,S001043,C00068,T00067,22.0,50.0,44.0,F,Fail,5,Quiz,Needs Improvement,2026-08-08 12:43:13.466
R0040695,S001670,C00046,T00068,27.0,50.0,54.0,D,Pass,1,Assignment,Average Performance,2026-08-08 12:43:13.466
R0040696,S000115,C00150,T00001,29.0,30.0,96.67,A+,Pass,1,Final,,2026-08-08 12:43:13.466
R0040697,S000298,C00087,T00108,67.0,100.0,67.0,C,Pass,4,Assignment,,2026-08-08 12:43:13.466
R0040698,S001714,C00058,T00187,5.0,20.0,25.0,F,Fail,4,Quiz,Excellent,2026-08-08 12:43:13.466
R0040699,S000312,C00074,T00234,29.0,50.0,58.0,D,Pass,3,Final,Average Performance,2026-08-08 12:43:13.466
R0040700,S001519,C00003,T00220,45.0,50.0,90.0,A+,Pass,8,Quiz,Needs Improvement,2026-08-08 12:43:13.466
R0040701,S001458,C00047,T00154,39.0,100.0,39.0,F,Fail,3,Assignment,,2026-08-08 12:43:13.466
R0040702,S001329,C00094,T00060,42.0,50.0,84.0,B+,Pass,4,Quiz,Excellent,2026-08-08 12:43:13.466
R0040703,S001659,C00111,T00184,37.0,50.0,74.0,C+,Pass,2,Assignment,,2026-08-08 12:43:13.466
R0040704,S000275,C00115,T00092,34.0,50.0,68.0,C,Pass,1,Final,,2026-08-08 12:43:13.466
R0040705,S001879,C00039,T00020,46.0,50.0,92.0,A+,Pass,3,Final,,2026-08-08 12:43:13.466
R0040706,S001316,C00114,T00031,49.0,100.0,49.0,F,Fail,7,Assignment,Average Performance,2026-08-08 12:43:13.466
R0040707,S001351,C00069,T00017,16.0,30.0,53.33,D,Pass,1,Assignment,Excellent,2026-08-08 12:43:13.466
R0040708,S000936,C00030,T00118,17.0,20.0,85.0,A,Pass,6,Quiz,Needs Improvement,2026-08-08 12:43:13.466
R0040709,S000994,C00135,T00280,19.0,20.0,95.0,A+,Pass,1,Mid,Needs Improvement,2026-08-08 12:43:13.466
R0040710,S000702,C00064,T00273,19.0,20.0,95.0,A+,Pass,6,Quiz,,2026-08-08 12:43:13.466
R0040711,S000927,C00019,T00128,30.0,100.0,30.0,F,Fail,6,Assignment,Average Performance,2026-08-08 12:43:13.466
R0040712,S001690,C00112,T00084,53.0,100.0,53.0,D,Pass,4,Mid,Excellent,2026-08-08 12:43:13.466
R0040713,S000524,C00050,T00025,25.0,30.0,83.33,B+,Pass,5,Assignment,,2026-08-08 12:43:13.466
R0040714,S001567,C00014,T00219,7.0,20.0,35.0,F,Fail,3,Mid,,2026-08-08 12:43:13.466
R0040715,S001766,C00001,T00296,18.0,30.0,60.0,C,Pass,8,Mid,,2026-08-08 12:43:13.466
R0040716,S000504,C00098,T00297,14.0,50.0,28.0,F,Fail,7,Quiz,Excellent,2026-08-08 12:43:13.466
R0040717,S001434,C00142,T00030,16.0,20.0,80.0,B+,Pass,3,Quiz,Average Performance,2026-08-08 12:43:13.466
R0040718,S001315,C00060,T00075,7.0,20.0,35.0,F,Fail,1,Assignment,Excellent,2026-08-08 12:43:13.466
R0040719,S000845,C00068,T00067,10.0,20.0,50.0,D,Pass,5,Assignment,,2026-08-08 12:43:13.466
R0040720,S000124,C00017,T00048,14.0,50.0,28.0,F,Fail,2,Final,,2026-08-08 12:43:13.466
R0040721,S001414,C00073,T00061,29.0,100.0,29.0,F,Fail,3,Quiz,Average Performance,2026-08-08 12:43:13.466
R0040722,S001413,C00138,T00275,17.0,50.0,34.0,F,Fail,5,Quiz,Excellent,2026-08-08 12:43:13.466
R0040723,S001260,C00053,T00070,27.0,50.0,54.0,D,Pass,3,Mid,,2026-08-08 12:43:13.466
R0040724,S001149,C00034,T00188,12.0,50.0,24.0,F,Fail,2,Mid,Excellent,2026-08-08 12:43:13.466
R0040725,S001414,C00142,T00030,31.0,100.0,31.0,F,Fail,3,Final,Average Performance,2026-08-08 12:43:13.466
R0040726,S001707,C00137,T00280,7.0,30.0,23.33,F,Fail,5,Assignment,Excellent,2026-08-08 12:43:13.466
R0040727,S000008,C00106,T00128,8.0,30.0,26.67,F,Fail,2,Assignment,Average Performance,2026-08-08 12:43:13.466
R0040728,S001147,C00139,T00176,15.0,30.0,50.0,D,Pass,8,Mid,Average Performance,2026-08-08 12:43:13.466
R0040729,S001804,C00009,T00037,14.0,20.0,70.0,C+,Pass,7,Quiz,Excellent,2026-08-08 12:43:13.466
R0040730,S000712,C00027,T00286,6.0,20.0,30.0,F,Fail,2,Quiz,,2026-08-08 12:43:13.466
R0040731,S001834,C00088,T00202,39.0,100.0,39.0,F,Fail,4,Final,Needs Improvement,2026-08-08 12:43:13.466
R0040732,S000926,C00031,T00063,12.0,20.0,60.0,C,Pass,7,Quiz,Average Performance,2026-08-08 12:43:13.466
R0040733,S001117,C00016,T00158,35.0,50.0,70.0,C+,Pass,1,Final,Average Performance,2026-08-08 12:43:13.466
R0040734,S001604,C00144,T00133,28.0,30.0,93.33,A+,Pass,7,Assignment,Needs Improvement,2026-08-08 12:43:13.466
R0040735,S001413,C00075,T00234,23.0,30.0,76.67,B,Pass,5,Quiz,Excellent,2026-08-08 12:43:13.466
R0040736,S000834,C00097,T00191,8.0,30.0,26.67,F,Fail,4,Assignment,Needs Improvement,2026-08-08 12:43:13.466
R0040737,S000352,C00020,T00034,15.0,20.0,75.0,B,Pass,4,Final,Excellent,2026-08-08 12:43:13.466
R0040738,S000287,C00084,T00069,13.0,20.0,65.0,C,Pass,5,Quiz,Excellent,2026-08-08 12:43:13.466
R0040739,S001084,C00117,T00041,83.0,100.0,83.0,B+,Pass,1,Mid,Average Performance,2026-08-08 12:43:13.466
R0040740,S000285,C00051,T00175,33.0,50.0,66.0,C,Pass,1,Mid,,2026-08-08 12:43:13.466
R0040741,S001276,C00122,T00216,39.0,50.0,78.0,B,Pass,6,Final,Average Performance,2026-08-08 12:43:13.466
R0040742,S001263,C00047,T00154,29.0,30.0,96.67,A+,Pass,3,Final,,2026-08-08 12:43:13.466
R0040743,S001693,C00106,T00128,12.0,30.0,40.0,F,Fail,2,Mid,Average Performance,2026-08-08 12:43:13.466
R0040744,S001253,C00142,T00030,15.0,20.0,75.0,B,Pass,3,Assignment,Excellent,2026-08-08 12:43:13.467
R0040745,S001238,C00086,T00172,15.0,20.0,75.0,B,Pass,7,Assignment,Average Performance,2026-08-08 12:43:13.467
R0040746,S000133,C00010,T00168,8.0,30.0,26.67,F,Fail,3,Mid,Needs Improvement,2026-08-08 12:43:13.467
R0040747,S000678,C00072,T00015,17.0,30.0,56.67,D,Pass,6,Mid,Excellent,2026-08-08 12:43:13.467
R0040748,S001205,C00139,T00176,49.0,50.0,98.0,A+,Pass,8,Assignment,Average Performance,2026-08-08 12:43:13.467
R0040749,S001375,C00051,T00175,7.0,30.0,23.33,F,Fail,1,Final,Excellent,2026-08-08 12:43:13.467
R0040750,S001479,C00018,T00221,43.0,100.0,43.0,F,Fail,8,Final,Average Performance,2026-08-08 12:43:13.467
R0040751,S001358,C00129,T00031,18.0,20.0,90.0,A+,Pass,1,Mid,Excellent,2026-08-08 12:43:13.467
R0040752,S000590,C00091,T00201,19.0,50.0,38.0,F,Fail,5,Mid,Average Performance,2026-08-08 12:43:13.467
R0040753,S001556,C00099,T00092,15.0,30.0,50.0,D,Pass,3,Mid,Average Performance,2026-08-08 12:43:13.467
R0040754,S001331,C00068,T00067,55.0,100.0,55.0,D,Pass,5,Mid,Excellent,2026-08-08 12:43:13.467
R0040755,S001013,C00009,T00037,15.0,20.0,75.0,B,Pass,7,Assignment,Excellent,2026-08-08 12:43:13.467
R0040756,S000712,C00004,T00237,57.0,100.0,57.0,D,Pass,2,Assignment,Average Performance,2026-08-08 12:43:13.467
R0040757,S000442,C00139,T00176,23.0,50.0,46.0,F,Fail,8,Assignment,,2026-08-08 12:43:13.467
R0040758,S000378,C00061,T00213,35.0,100.0,35.0,F,Fail,5,Final,Needs Improvement,2026-08-08 12:43:13.467
R0040759,S001192,C00100,T00170,5.0,20.0,25.0,F,Fail,6,Final,Average Performance,2026-08-08 12:43:13.467
R0040760,S001361,C00061,T00213,14.0,30.0,46.67,F,Fail,5,Quiz,,2026-08-08 12:43:13.467
R0040761,S001529,C00142,T00030,10.0,20.0,50.0,D,Pass,3,Assignment,Excellent,2026-08-08 12:43:13.467
R0040762,S000027,C00138,T00275,35.0,50.0,70.0,C+,Pass,5,Quiz,Excellent,2026-08-08 12:43:13.467
R0040763,S000109,C00017,T00048,15.0,20.0,75.0,B,Pass,2,Mid,Average Performance,2026-08-08 12:43:13.467
R0040764,S001632,C00115,T00092,28.0,50.0,56.0,D,Pass,1,Quiz,Average Performance,2026-08-08 12:43:13.467
R0040765,S001780,C00087,T00108,17.0,50.0,34.0,F,Fail,4,Quiz,,2026-08-08 12:43:13.467
R0040766,S000057,C00083,T00185,36.0,50.0,72.0,C+,Pass,1,Quiz,,2026-08-08 12:43:13.467
R0040767,S000534,C00105,T00093,34.0,50.0,68.0,C,Pass,8,Assignment,Average Performance,2026-08-08 12:43:13.467
R0040768,S000029,C00131,T00111,92.0,100.0,92.0,A+,Pass,5,Assignment,Excellent,2026-08-08 12:43:13.467
R0040769,S000397,C00146,T00238,52.0,100.0,52.0,D,Pass,8,Assignment,Average Performance,2026-08-08 12:43:13.467
R0040770,S000795,C00140,T00187,53.0,100.0,53.0,D,Pass,4,Final,Average Performance,2026-08-08 12:43:13.467
R0040771,S000592,C00148,T00199,8.0,20.0,40.0,F,Fail,4,Mid,,2026-08-08 12:43:13.467
R0040772,S000497,C00057,T00236,11.0,30.0,36.67,F,Fail,4,Quiz,Excellent,2026-08-08 12:43:13.467
R0040773,S000549,C00023,T00224,11.0,30.0,36.67,F,Fail,8,Mid,Excellent,2026-08-08 12:43:13.467
R0040774,S001667,C00128,T00197,79.0,100.0,79.0,B,Pass,6,Mid,Needs Improvement,2026-08-08 12:43:13.467
R0040775,S001997,C00016,T00158,89.0,100.0,89.0,A,Pass,1,Mid,,2026-08-08 12:43:13.467
R0040776,S001189,C00080,T00062,16.0,20.0,80.0,B+,Pass,7,Mid,Average Performance,2026-08-08 12:43:13.467
R0040777,S000806,C00019,T00128,76.0,100.0,76.0,B,Pass,6,Mid,,2026-08-08 12:43:13.467
R0040778,S000968,C00106,T00128,96.0,100.0,96.0,A+,Pass,2,Mid,Excellent,2026-08-08 12:43:13.467
R0040779,S000732,C00022,T00119,18.0,50.0,36.0,F,Fail,7,Final,,2026-08-08 12:43:13.467
R0040780,S000104,C00010,T00168,26.0,30.0,86.67,A,Pass,3,Mid,Average Performance,2026-08-08 12:43:13.467
R0040781,S001919,C00138,T00275,5.0,20.0,25.0,F,Fail,5,Final,Average Performance,2026-08-08 12:43:13.467
R0040782,S000694,C00037,T00204,24.0,50.0,48.0,F,Fail,8,Mid,Excellent,2026-08-08 12:43:13.467
R0040783,S000141,C00100,T00170,28.0,50.0,56.0,D,Pass,6,Assignment,,2026-08-08 12:43:13.467
R0040784,S001264,C00111,T00184,41.0,50.0,82.0,B+,Pass,2,Assignment,,2026-08-08 12:43:13.467
R0040785,S001353,C00100,T00170,12.0,20.0,60.0,C,Pass,6,Final,Average Performance,2026-08-08 12:43:13.467
R0040786,S001960,C00119,T00150,5.0,20.0,25.0,F,Fail,8,Assignment,Needs Improvement,2026-08-08 12:43:13.467
R0040787,S000371,C00080,T00062,69.0,100.0,69.0,C,Pass,7,Final,Needs Improvement,2026-08-08 12:43:13.467
R0040788,S000363,C00079,T00251,41.0,100.0,41.0,F,Fail,4,Quiz,Average Performance,2026-08-08 12:43:13.467
R0040789,S000084,C00047,T00154,7.0,20.0,35.0,F,Fail,3,Quiz,Excellent,2026-08-08 12:43:13.467
R0040790,S000526,C00057,T00236,9.0,20.0,45.0,F,Fail,4,Assignment,,2026-08-08 12:43:13.467
R0040791,S000572,C00015,T00109,31.0,100.0,31.0,F,Fail,4,Quiz,Needs Improvement,2026-08-08 12:43:13.467
R0040792,S000003,C00072,T00015,52.0,100.0,52.0,D,Pass,6,Assignment,Excellent,2026-08-08 12:43:13.467
R0040793,S001053,C00105,T00093,14.0,50.0,28.0,F,Fail,8,Mid,,2026-08-08 12:43:13.467
R0040794,S001264,C00017,T00048,11.0,30.0,36.67,F,Fail,2,Mid,Excellent,2026-08-08 12:43:13.467
R0040795,S001662,C00139,T00176,45.0,50.0,90.0,A+,Pass,8,Final,Excellent,2026-08-08 12:43:13.467
R0040796,S000596,C00065,T00244,24.0,50.0,48.0,F,Fail,3,Mid,Needs Improvement,2026-08-08 12:43:13.467
R0040797,S001766,C00018,T00221,8.0,20.0,40.0,F,Fail,8,Assignment,Average Performance,2026-08-08 12:43:13.467
R0040798,S001416,C00045,T00172,17.0,30.0,56.67,D,Pass,2,Assignment,,2026-08-08 12:43:13.467
R0040799,S001695,C00140,T00187,7.0,20.0,35.0,F,Fail,4,Quiz,Average Performance,2026-08-08 12:43:13.467
R0040800,S000804,C00111,T00184,17.0,50.0,34.0,F,Fail,2,Assignment,Excellent,2026-08-08 12:43:13.467
R0040801,S001323,C00125,T00073,19.0,20.0,95.0,A+,Pass,2,Quiz,,2026-08-08 12:43:13.467
R0040802,S001649,C00074,T00234,40.0,50.0,80.0,B+,Pass,3,Final,Average Performance,2026-08-08 12:43:13.467
R0040803,S000485,C00066,T00044,64.0,100.0,64.0,C,Pass,4,Final,Excellent,2026-08-08 12:43:13.467
R0040804,S001891,C00094,T00060,18.0,50.0,36.0,F,Fail,4,Final,Needs Improvement,2026-08-08 12:43:13.467
R0040805,S001812,C00140,T00187,15.0,30.0,50.0,D,Pass,4,Final,Excellent,2026-08-08 12:43:13.467
R0040806,S000340,C00038,T00086,17.0,30.0,56.67,D,Pass,7,Assignment,Average Performance,2026-08-08 12:43:13.467
R0040807,S001575,C00102,T00160,83.0,100.0,83.0,B+,Pass,5,Final,,2026-08-08 12:43:13.467
R0040808,S001423,C00067,T00290,15.0,20.0,75.0,B,Pass,8,Final,Needs Improvement,2026-08-08 12:43:13.468
R0040809,S000127,C00061,T00213,49.0,50.0,98.0,A+,Pass,5,Assignment,,2026-08-08 12:43:13.468
R0040810,S000147,C00100,T00170,13.0,20.0,65.0,C,Pass,6,Quiz,Average Performance,2026-08-08 12:43:13.468
R0040811,S000286,C00043,T00121,60.0,100.0,60.0,C,Pass,4,Mid,Average Performance,2026-08-08 12:43:13.468
R0040812,S000760,C00112,T00084,28.0,30.0,93.33,A+,Pass,4,Mid,,2026-08-08 12:43:13.468
R0040813,S001470,C00053,T00070,7.0,20.0,35.0,F,Fail,3,Final,Average Performance,2026-08-08 12:43:13.468
R0040814,S000892,C00039,T00020,7.0,20.0,35.0,F,Fail,3,Assignment,Needs Improvement,2026-08-08 12:43:13.468
R0040815,S000901,C00112,T00084,27.0,100.0,27.0,F,Fail,4,Quiz,Needs Improvement,2026-08-08 12:43:13.468
R0040816,S001760,C00088,T00202,17.0,50.0,34.0,F,Fail,4,Final,Excellent,2026-08-08 12:43:13.468
R0040817,S000953,C00085,T00080,13.0,20.0,65.0,C,Pass,6,Assignment,Average Performance,2026-08-08 12:43:13.468
R0040818,S000032,C00008,T00063,16.0,20.0,80.0,B+,Pass,5,Quiz,Average Performance,2026-08-08 12:43:13.468
R0040819,S001307,C00027,T00286,18.0,30.0,60.0,C,Pass,2,Final,Excellent,2026-08-08 12:43:13.468
R0040820,S000596,C00065,T00244,7.0,30.0,23.33,F,Fail,3,Quiz,Average Performance,2026-08-08 12:43:13.468
R0040821,S000042,C00101,T00067,44.0,100.0,44.0,F,Fail,5,Assignment,Excellent,2026-08-08 12:43:13.468
