attendance_id,student_id,course_id,teacher_id,attendance_date,status,remarks,created_at
AT0037493,S000739,C00057,T00236,2025-09-14,Late,Late Arrival,2026-08-08 12:41:53.991
AT0037494,S001433,C00142,T00030,2025-07-27,Present,,2026-08-08 12:41:53.991
AT0037495,S000144,C00053,T00070,2025-11-25,Leave,,2026-08-08 12:41:53.991
AT0037496,S001761,C00047,T00154,2025-04-14,Leave,Late Arrival,2026-08-08 12:41:53.991
AT0037497,S001093,C00012,T00094,2025-01-30,Absent,Late Arrival,2026-08-08 12:41:53.991
AT0037498,S001925,C00109,T00065,2025-03-07,Present,,2026-08-08 12:41:53.991
AT0037499,S000153,C00012,T00094,2025-08-17,Absent,Medical Leave,2026-08-08 12:41:53.991
AT0037500,S000782,C00062,T00147,2025-12-03,Present,,2026-08-08 12:41:53.991
AT0037501,S000206,C00041,T00036,2025-10-10,Present,,2026-08-08 12:41:53.991
AT0037502,S001520,C00139,T00176,2025-03-15,Present,,2026-08-08 12:41:53.991
AT0037503,S001201,C00110,T00249,2025-11-23,Present,,2026-08-08 12:41:53.991
AT0037504,S001690,C00025,T00004,2025-12-25,Present,,2026-08-08 12:41:53.991
AT0037505,S000334,C00017,T00048,2025-07-08,Present,,2026-08-08 12:41:53.991
AT0037506,S001275,C00092,T00062,2025-06-22,Present,,2026-08-08 12:41:53.991
AT0037507,S000919,C00136,T00274,2025-07-01,Present,,2026-08-08 12:41:53.991
AT0037508,S001380,C00106,T00128,2025-10-29,Present,,2026-08-08 12:41:53.991
AT0037509,S001042,C00009,T00037,2025-03-19,Present,,2026-08-08 12:41:53.991
AT0037510,S001389,C00030,T00118,2025-04-02,Present,,2026-08-08 12:41:53.991
AT0037511,S000245,C00109,T00065,2025-07-06,Leave,,2026-08-08 12:41:53.991
AT0037512,S000101,C00127,T00246,2025-08-04,Present,,2026-08-08 12:41:53.991
AT0037513,S000182,C00077,T00274,2025-11-16,Present,,2026-08-08 12:41:53.991
AT0037514,S001476,C00143,T00114,2025-03-26,Present,,2026-08-08 12:41:53.991
AT0037515,S001834,C00050,T00025,2025-10-08,Absent,Absent Without Notice,2026-08-08 12:41:53.991
AT0037516,S000341,C00088,T00202,2025-02-18,Present,,2026-08-08 12:41:53.991
AT0037517,S001145,C00065,T00244,2025-04-14,Present,,2026-08-08 12:41:53.991
AT0037518,S000763,C00127,T00246,2025-03-09,Absent,Medical Leave,2026-08-08 12:41:53.991
AT0037519,S000478,C00120,T00017,2025-05-15,Present,,2026-08-08 12:41:53.991
AT0037520,S000702,C00010,T00168,2025-03-28,Present,,2026-08-08 12:41:53.991
AT0037521,S000380,C00077,T00274,2025-11-26,Absent,Late Arrival,2026-08-08 12:41:53.991
AT0037522,S001143,C00090,T00240,2025-07-10,Present,,2026-08-08 12:41:53.991
AT0037523,S000107,C00033,T00139,2025-08-08,Late,Absent Without Notice,2026-08-08 12:41:53.991
AT0037524,S000574,C00033,T00139,2025-08-10,Late,Medical Leave,2026-08-08 12:41:53.991
AT0037525,S001529,C00133,T00103,2025-09-06,Present,,2026-08-08 12:41:53.991
AT0037526,S001246,C00078,T00073,2025-01-07,Present,,2026-08-08 12:41:53.991
AT0037527,S000273,C00130,T00218,2025-01-24,Leave,Absent Without Notice,2026-08-08 12:41:53.991
AT0037528,S001950,C00087,T00108,2025-12-06,Absent,Absent Without Notice,2026-08-08 12:41:53.991
AT0037529,S000681,C00091,T00201,2025-06-03,Present,,2026-08-08 12:41:53.991
AT0037530,S000585,C00119,T00150,2025-12-23,Present,,2026-08-08 12:41:53.991
AT0037531,S001945,C00059,T00300,2025-01-19,Absent,Late Arrival,2026-08-08 12:41:53.991
AT0037532,S001203,C00113,T00220,2025-04-25,Present,,2026-08-08 12:41:53.991
AT0037533,S001099,C00007,T00014,2025-01-01,Leave,Medical Leave,2026-08-08 12:41:53.991
AT0037534,S001762,C00104,T00041,2025-12-17,Present,,2026-08-08 12:41:53.991
AT0037535,S000118,C00106,T00128,2025-02-12,Present,,2026-08-08 12:41:53.991
AT0037536,S000648,C00121,T00276,2025-01-21,Present,,2026-08-08 12:41:53.991
AT0037537,S001818,C00002,T00001,2025-02-08,Late,Late Arrival,2026-08-08 12:41:53.991
AT0037538,S001369,C00100,T00170,2025-10-12,Present,,2026-08-08 12:41:53.991
AT0037539,S000190,C00007,T00014,2025-03-30,Present,,2026-08-08 12:41:53.991
AT0037540,S001698,C00001,T00296,2025-07-18,Present,,2026-08-08 12:41:53.991
AT0037541,S000864,C00099,T00092,2025-11-28,Late,Absent Without Notice,2026-08-08 12:41:53.991
AT0037542,S001385,C00131,T00111,2025-01-09,Present,,2026-08-08 12:41:53.992
AT0037543,S000385,C00067,T00290,2025-10-21,Present,,2026-08-08 12:41:53.992
AT0037544,S000092,C00009,T00037,2025-04-11,Absent,Absent Without Notice,2026-08-08 12:41:53.992
AT0037545,S001930,C00150,T00001,2025-11-19,Late,Absent Without Notice,2026-08-08 12:41:53.992
AT0037546,S001062,C00108,T00050,2025-07-30,Absent,Absent Without Notice,2026-08-08 12:41:53.992
AT0037547,S001574,C00043,T00121,2025-05-19,Absent,Absent Without Notice,2026-08-08 12:41:53.992
AT0037548,S000114,C00093,T00224,2025-01-30,Present,,2026-08-08 12:41:53.992
AT0037549,S001877,C00113,T00220,2025-02-07,Leave,Medical Leave,2026-08-08 12:41:53.992
AT0037550,S000965,C00050,T00025,2025-02-02,Present,,2026-08-08 12:41:53.992
AT0037551,S000146,C00073,T00061,2025-11-26,Present,,2026-08-08 12:41:53.992
AT0037552,S000432,C00025,T00004,2025-07-26,Leave,Late Arrival,2026-08-08 12:41:53.992
AT0037553,S001030,C00079,T00251,2025-07-06,Present,,2026-08-08 12:41:53.992
AT0037554,S001050,C00127,T00246,2025-08-20,Leave,,2026-08-08 12:41:53.992
AT0037555,S001483,C00003,T00220,2025-08-21,Absent,Medical Leave,2026-08-08 12:41:53.992
AT0037556,S001402,C00076,T00019,2025-04-02,Present,,2026-08-08 12:41:53.992
AT0037557,S001955,C00135,T00280,2025-06-24,Present,,2026-08-08 12:41:53.992
AT0037558,S000316,C00116,T00080,2025-09-10,Present,,2026-08-08 12:41:53.992
AT0037559,S001772,C00111,T00184,2025-01-13,Leave,Absent Without Notice,2026-08-08 12:41:53.992
AT0037560,S001827,C00064,T00273,2025-10-28,Present,,2026-08-08 12:41:53.992
AT0037561,S000939,C00018,T00221,2025-04-01,Present,,2026-08-08 12:41:53.992
AT0037562,S001579,C00017,T00048,2025-09-13,Present,,2026-08-08 12:41:53.992
AT0037563,S001719,C00009,T00037,2025-07-11,Present,,2026-08-08 12:41:53.992
AT0037564,S001322,C00032,T00030,2025-08-31,Leave,Absent Without Notice,2026-08-08 12:41:53.992
AT0037565,S001138,C00055,T00228,2025-01-18,Present,,2026-08-08 12:41:53.992
AT0037566,S000428,C00087,T00108,2025-09-16,Late,,2026-08-08 12:41:53.992
AT0037567,S001301,C00112,T00084,2025-09-03,Present,,2026-08-08 12:41:53.992
AT0037568,S000869,C00073,T00061,2025-12-09,Present,,2026-08-08 12:41:53.992
AT0037569,S001087,C00133,T00103,2025-01-22,Present,,2026-08-08 12:41:53.992
AT0037570,S000175,C00059,T00300,2025-02-27,Present,,2026-08-08 12:41:53.992
AT0037571,S000458,C00036,T00160,2025-06-10,Leave,Absent Without Notice,2026-08-08 12:41:53.992
AT0037572,S001094,C00066,T00044,2025-12-11,Late,Absent Without Notice,2026-08-08 12:41:53.992
AT0037573,S001998,C00113,T00220,2025-06-22,Present,,2026-08-08 12:41:53.992
AT0037574,S000231,C00075,T00234,2025-11-02,Present,,2026-08-08 12:41:53.992
AT0037575,S001736,C00111,T00184,2025-03-11,Present,,2026-08-08 12:41:53.992
AT0037576,S000913,C00129,T00031,2025-10-10,Absent,,2026-08-08 12:41:53.992
AT0037577,S000395,C00096,T00167,2025-03-28,Present,,2026-08-08 12:41:53.992
AT0037578,S001067,C00021,T00115,2025-03-09,Present,,2026-08-08 12:41:53.992
AT0037579,S001340,C00014,T00219,2025-04-13,Late,,2026-08-08 12:41:53.992
AT0037580,S001115,C00093,T00224,2025-03-05,Present,,2026-08-08 12:41:53.992
AT0037581,S000831,C00055,T00228,2025-02-15,Late,Absent Without Notice,2026-08-08 12:41:53.992
AT0037582,S001316,C00061,T00213,2025-05-04,Present,,2026-08-08 12:41:53.992
AT0037583,S000530,C00084,T00069,2025-06-01,Present,,2026-08-08 12:41:53.992
AT0037584,S000134,C00005,T00214,2025-08-09,Absent,,2026-08-08 12:41:53.992
AT0037585,S000142,C00118,T00235,2025-12-09,Present,,2026-08-08 12:41:53.992
AT0037586,S001396,C00076,T00019,2025-01-23,Present,,2026-08-08 12:41:53.992
AT0037587,S001759,C00095,T00291,2025-08-07,Present,,2026-08-08 12:41:53.992
AT0037588,S001357,C00007,T00014,2025-08-26,Present,,2026-08-08 12:41:53.992
AT0037589,S000295,C00024,T00043,2025-03-08,Late,Medical Leave,2026-08-08 12:41:53.992
AT0037590,S000797,C00087,T00108,2025-07-02,Present,,2026-08-08 12:41:53.992
AT0037591,S000876,C00046,T00068,2025-01-27,Present,,2026-08-08 12:41:53.992
AT0037592,S001891,C00057,T00236,2025-08-15,Present,,2026-08-08 12:41:53.992
AT0037593,S000077,C00064,T00273,2025-11-23,Leave,Absent Without Notice,2026-08-08 12:41:53.992
AT0037594,S001567,C00080,T00062,2025-01-06,Present,,2026-08-08 12:41:53.992
AT0037595,S000630,C00062,T00147,2025-03-19,Present,,2026-08-08 12:41:53.992
AT0037596,S000215,C00017,T00048,2025-08-05,Present,,2026-08-08 12:41:53.992
AT0037597,S000281,C00015,T00109,2025-11-01,Present,,2026-08-08 12:41:53.992
AT0037598,S000713,C00087,T00108,2025-07-26,Leave,Absent Without Notice,2026-08-08 12:41:53.992
AT0037599,S001209,C00117,T00041,2025-05-13,Present,,2026-08-08 12:41:53.992
AT0037600,S001567,C00139,T00176,2025-06-25,Present,,2026-08-08 12:41:53.992
AT0037601,S001285,C00024,T00043,2025-07-12,Late,Absent Without Notice,2026-08-08 12:41:53.992
AT0037602,S001710,C00031,T00063,2025-02-01,Late,Late Arrival,2026-08-08 12:41:53.992
AT0037603,S000135,C00073,T00061,2025-08-05,Present,,2026-08-08 12:41:53.992
AT0037604,S000865,C00033,T00139,2025-10-23,Present,,2026-08-08 12:41:53.992
AT0037605,S001531,C00035,T00148,2025-02-09,Present,,2026-08-08 12:41:53.992
AT0037606,S001732,C00121,T00276,2025-06-11,Present,,2026-08-08 12:41:53.992
AT0037607,S001272,C00109,T00065,2025-05-21,Absent,Absent Without Notice,2026-08-08 12:41:53.992
AT0037608,S000799,C00128,T00197,2025-07-20,Absent,,2026-08-08 12:41:53.992
AT0037609,S000263,C00127,T00246,2025-05-03,Present,,2026-08-08 12:41:53.992
AT0037610,S000859,C00100,T00170,2025-10-09,Present,,2026-08-08 12:41:53.992
AT0037611,S001607,C00032,T00030,2025-12-25,Leave,Late Arrival,2026-08-08 12:41:53.992
AT0037612,S001475,C00094,T00060,2025-02-06,Absent,Absent Without Notice,2026-08-08 12:41:53.992
AT0037613,S001511,C00125,T00073,2025-04-24,Present,,2026-08-08 12:41:53.992
AT0037614,S000435,C00018,T00221,2025-01-31,Leave,Absent Without Notice,2026-08-08 12:41:53.992
AT0037615,S001406,C00107,T00060,2025-12-11,Present,,2026-08-08 12:41:53.992
AT0037616,S001882,C00109,T00065,2025-04-28,Present,,2026-08-08 12:41:53.992
AT0037617,S001705,C00114,T00031,2025-06-07,Present,,2026-08-08 12:41:53.992
AT0037618,S001671,C00020,T00034,2025-12-11,Present,,2026-08-08 12:41:53.992
AT0037619,S001848,C00049,T00076,2025-11-20,Leave,,2026-08-08 12:41:53.992
AT0037620,S001852,C00004,T00237,2025-05-07,Present,,2026-08-08 12:41:53.992
AT0037621,S001632,C00097,T00191,2025-07-28,Late,,2026-08-08 12:41:53.992
AT0037622,S001809,C00128,T00197,2025-04-03,Present,,2026-08-08 12:41:53.992
AT0037623,S000004,C00008,T00063,2025-01-21,Late,Medical Leave,2026-08-08 12:41:53.992
AT0037624,S000188,C00102,T00160,2025-03-14,Present,,2026-08-08 12:41:53.992
AT0037625,S000485,C00030,T00118,2025-06-29,Leave,Absent Without Notice,2026-08-08 12:41:53.992
AT0037626,S000219,C00022,T00119,2025-12-05,Absent,Absent Without Notice,2026-08-08 12:41:53.992
AT0037627,S001199,C00122,T00216,2025-11-29,Present,,2026-08-08 12:41:53.993
AT0037628,S001272,C00095,T00291,2025-07-09,Leave,Late Arrival,2026-08-08 12:41:53.993
AT0037629,S001693,C00150,T00001,2025-07-21,Present,,2026-08-08 12:41:53.993
AT0037630,S001850,C00104,T00041,2025-02-15,Present,,2026-08-08 12:41:53.993
AT0037631,S000520,C00124,T00105,2025-07-26,Present,,2026-08-08 12:41:53.993
AT0037632,S001209,C00052,T00235,2025-08-15,Leave,Late Arrival,2026-08-08 12:41:53.993
AT0037633,S000594,C00027,T00286,2025-04-07,Absent,Medical Leave,2026-08-08 12:41:53.993
AT0037634,S000642,C00140,T00187,2025-04-21,Present,,2026-08-08 12:41:53.993
AT0037635,S000870,C00038,T00086,2025-09-02,Present,,2026-08-08 12:41:53.993
AT0037636,S000891,C00133,T00103,2025-05-17,Present,,2026-08-08 12:41:53.993
AT0037637,S000440,C00115,T00092,2025-04-27,Present,,2026-08-08 12:41:53.993
AT0037638,S000073,C00123,T00166,2025-11-08,Present,,2026-08-08 12:41:53.993
AT0037639,S001102,C00090,T00240,2025-04-13,Present,,2026-08-08 12:41:53.993
AT0037640,S001715,C00014,T00219,2025-08-28,Absent,Absent Without Notice,2026-08-08 12:41:53.993
AT0037641,S000682,C00101,T00067,2025-09-25,Present,,2026-08-08 12:41:53.993
AT0037642,S001083,C00139,T00176,2025-11-28,Leave,Late Arrival,2026-08-08 12:41:53.993
AT0037643,S001672,C00069,T00017,2025-05-25,Present,,2026-08-08 12:41:53.993
AT0037644,S001452,C00084,T00069,2025-12-02,Present,,2026-08-08 12:41:53.993
AT0037645,S001865,C00088,T00202,2025-07-11,Present,,2026-08-08 12:41:53.993
AT0037646,S000631,C00052,T00235,2025-08-10,Leave,Late Arrival,2026-08-08 12:41:53.993
AT0037647,S000115,C00076,T00019,2025-12-25,Present,,2026-08-08 12:41:53.993
AT0037648,S000151,C00036,T00160,2025-09-03,Present,,2026-08-08 12:41:53.993
AT0037649,S001241,C00049,T00076,2025-03-07,Present,,2026-08-08 12:41:53.993
AT0037650,S001857,C00113,T00220,2025-10-14,Leave,Late Arrival,2026-08-08 12:41:53.993
AT0037651,S001750,C00104,T00041,2025-11-23,Present,,2026-08-08 12:41:53.993
AT0037652,S000385,C00101,T00067,2025-11-22,Present,,2026-08-08 12:41:53.993
AT0037653,S000610,C00069,T00017,2025-08-17,Present,,2026-08-08 12:41:53.993
AT0037654,S001933,C00117,T00041,2025-11-13,Present,,2026-08-08 12:41:53.993
AT0037655,S001483,C00113,T00220,2025-09-26,Late,Medical Leave,2026-08-08 12:41:53.993
AT0037656,S001574,C00062,T00147,2025-11-14,Present,,2026-08-08 12:41:53.993
AT0037657,S001476,C00002,T00001,2025-06-04,Late,Absent Without Notice,2026-08-08 12:41:53.993
AT0037658,S000265,C00143,T00114,2025-09-15,Present,,2026-08-08 12:41:53.993
AT0037659,S001489,C00063,T00010,2025-03-14,Present,,2026-08-08 12:41:53.993
AT0037660,S001839,C00014,T00219,2025-05-06,Late,,2026-08-08 12:41:53.993
AT0037661,S000337,C00017,T00048,2025-03-28,Present,,2026-08-08 12:41:53.993
AT0037662,S001449,C00010,T00168,2025-04-18,Late,Absent Without Notice,2026-08-08 12:41:53.993
AT0037663,S000712,C00059,T00300,2025-08-26,Present,,2026-08-08 12:41:53.993
AT0037664,S001153,C00104,T00041,2025-07-20,Late,Medical Leave,2026-08-08 12:41:53.993
AT0037665,S001317,C00131,T00111,2025-03-28,Leave,Late Arrival,2026-08-08 12:41:53.993
AT0037666,S001605,C00075,T00234,2025-12-11,Absent,Medical Leave,2026-08-08 12:41:53.993
AT0037667,S001349,C00064,T00273,2025-04-26,Leave,Absent Without Notice,2026-08-08 12:41:53.993
AT0037668,S001772,C00111,T00184,2025-07-30,Present,,2026-08-08 12:41:53.993
AT0037669,S000483,C00082,T00100,2025-01-19,Present,,2026-08-08 12:41:53.993
AT0037670,S001845,C00092,T00062,2025-11-09,Present,,2026-08-08 12:41:53.993
AT0037671,S000923,C00116,T00080,2025-09-16,Leave,Late Arrival,2026-08-08 12:41:53.993
AT0037672,S001915,C00117,T00041,2025-06-02,Absent,,2026-08-08 12:41:53.993
AT0037673,S001485,C00095,T00291,2025-02-15,Present,,2026-08-08 12:41:53.993
AT0037674,S001997,C00108,T00050,2025-08-23,Present,,2026-08-08 12:41:53.993
AT0037675,S000630,C00043,T00121,2025-06-11,Absent,Late Arrival,2026-08-08 12:41:53.993
AT0037676,S000294,C00128,T00197,2025-02-28,Present,,2026-08-08 12:41:53.993
AT0037677,S001716,C00084,T00069,2025-07-19,Present,,2026-08-08 12:41:53.993
AT0037678,S000420,C00013,T00291,2025-12-03,Present,,2026-08-08 12:41:53.993
AT0037679,S001227,C00036,T00160,2025-09-11,Present,,2026-08-08 12:41:53.994
AT0037680,S001560,C00073,T00061,2025-05-05,Absent,Late Arrival,2026-08-08 12:41:53.994
AT0037681,S000688,C00003,T00220,2025-10-05,Present,,2026-08-08 12:41:53.994
AT0037682,S000433,C00052,T00235,2025-02-27,Present,,2026-08-08 12:41:53.994
AT0037683,S000201,C00011,T00133,2025-05-04,Absent,Late Arrival,2026-08-08 12:41:53.994
AT0037684,S001918,C00009,T00037,2025-08-18,Leave,,2026-08-08 12:41:53.994
AT0037685,S000006,C00065,T00244,2025-01-24,Present,,2026-08-08 12:41:53.994
AT0037686,S001647,C00130,T00218,2025-12-28,Present,,2026-08-08 12:41:53.994
AT0037687,S001617,C00065,T00244,2025-08-04,Absent,,2026-08-08 12:41:53.994
AT0037688,S000583,C00023,T00224,2025-06-27,Late,Absent Without Notice,2026-08-08 12:41:53.994
AT0037689,S001894,C00018,T00221,2025-05-27,Present,,2026-08-08 12:41:53.994
AT0037690,S000257,C00129,T00031,2025-08-13,Leave,Absent Without Notice,2026-08-08 12:41:53.994
AT0037691,S000737,C00024,T00043,2025-05-20,Absent,Medical Leave,2026-08-08 12:41:53.994
AT0037692,S000484,C00020,T00034,2025-12-23,Present,,2026-08-08 12:41:53.994
AT0037693,S000482,C00017,T00048,2025-07-21,Late,Late Arrival,2026-08-08 12:41:53.994
AT0037694,S000942,C00026,T00216,2025-03-23,Absent,Late Arrival,2026-08-08 12:41:53.994
AT0037695,S001477,C00148,T00199,2025-03-29,Absent,Absent Without Notice,2026-08-08 12:41:53.994
AT0037696,S000538,C00060,T00075,2025-08-09,Present,,2026-08-08 12:41:53.994
AT0037697,S001036,C00110,T00249,2025-06-07,Present,,2026-08-08 12:41:53.994
AT0037698,S001384,C00033,T00139,2025-12-17,Late,Absent Without Notice,2026-08-08 12:41:53.994
AT0037699,S000763,C00125,T00073,2025-08-07,Present,,2026-08-08 12:41:53.994
AT0037700,S001034,C00131,T00111,2025-05-08,Absent,Medical Leave,2026-08-08 12:41:53.994
AT0037701,S000542,C00140,T00187,2025-09-02,Present,,2026-08-08 12:41:53.994
AT0037702,S001591,C00082,T00100,2025-10-22,Present,,2026-08-08 12:41:53.994
AT0037703,S000079,C00121,T00276,2025-03-30,Present,,2026-08-08 12:41:53.994
AT0037704,S000077,C00064,T00273,2025-12-11,Present,,2026-08-08 12:41:53.994
AT0037705,S000890,C00104,T00041,2025-01-02,Present,,2026-08-08 12:41:53.994
AT0037706,S001885,C00042,T00286,2025-10-11,Present,,2026-08-08 12:41:53.994
AT0037707,S000441,C00122,T00216,2025-08-25,Present,,2026-08-08 12:41:53.994
AT0037708,S000902,C00111,T00184,2025-05-30,Present,,2026-08-08 12:41:53.994
AT0037709,S000197,C00014,T00219,2025-08-10,Present,,2026-08-08 12:41:53.994
AT0037710,S000863,C00101,T00067,2025-08-27,Present,,2026-08-08 12:41:53.994
AT0037711,S001324,C00025,T00004,2025-03-20,Present,,2026-08-08 12:41:53.994
AT0037712,S000188,C00136,T00274,2025-07-23,Leave,Medical Leave,2026-08-08 12:41:53.994
AT0037713,S001487,C00011,T00133,2025-04-12,Late,,2026-08-08 12:41:53.994
AT0037714,S001343,C00021,T00115,2025-05-29,Present,,2026-08-08 12:41:53.994
AT0037715,S000938,C00131,T00111,2025-10-13,Present,,2026-08-08 12:41:53.994
AT0037716,S000133,C00065,T00244,2025-02-09,Present,,2026-08-08 12:41:53.994
AT0037717,S001619,C00135,T00280,2025-08-26,Present,,2026-08-08 12:41:53.994
AT0037718,S000968,C00147,T00037,2025-07-11,Present,,2026-08-08 12:41:53.994
AT0037719,S000619,C00025,T00004,2025-06-17,Late,,2026-08-08 12:41:53.994
AT0037720,S001168,C00058,T00187,2025-10-13,Present,,2026-08-08 12:41:53.994
AT0037721,S000620,C00132,T00193,2025-05-22,Present,,2026-08-08 12:41:53.994
AT0037722,S001484,C00110,T00249,2025-07-28,Late,Late Arrival,2026-08-08 12:41:53.994
AT0037723,S000020,C00066,T00044,2025-12-30,Present,,2026-08-08 12:41:53.994
AT0037724,S001883,C00026,T00216,2025-08-20,Present,,2026-08-08 12:41:53.994
AT0037725,S000357,C00111,T00184,2025-01-30,Present,,2026-08-08 12:41:53.994
AT0037726,S000391,C00006,T00241,2025-09-14,Leave,,2026-08-08 12:41:53.994
AT0037727,S000794,C00013,T00291,2025-11-29,Present,,2026-08-08 12:41:53.994
AT0037728,S000199,C00010,T00168,2025-01-25,Present,,2026-08-08 12:41:53.994
AT0037729,S000227,C00070,T00191,2025-12-27,Present,,2026-08-08 12:41:53.994
AT0037730,S001406,C00094,T00060,2025-08-13,Late,Absent Without Notice,2026-08-08 12:41:53.994
AT0037731,S001200,C00117,T00041,2025-01-23,Present,,2026-08-08 12:41:53.994
AT0037732,S001510,C00062,T00147,2025-05-22,Present,,2026-08-08 12:41:53.994
AT0037733,S001420,C00061,T00213,2025-03-18,Absent,Absent Without Notice,2026-08-08 12:41:53.994
AT0037734,S001968,C00117,T00041,2025-01-22,Present,,2026-08-08 12:41:53.994
AT0037735,S001273,C00096,T00167,2025-01-12,Present,,2026-08-08 12:41:53.994
AT0037736,S001114,C00033,T00139,2025-06-21,Present,,2026-08-08 12:41:53.994
AT0037737,S000770,C00121,T00276,2025-05-19,Present,,2026-08-08 12:41:53.994
AT0037738,S001192,C00126,T00007,2025-04-26,Late,Absent Without Notice,2026-08-08 12:41:53.994
AT0037739,S000782,C00043,T00121,2025-10-22,Present,,2026-08-08 12:41:53.994
AT0037740,S000853,C00092,T00062,2025-06-24,Present,,2026-08-08 12:41:53.994
AT0037741,S001653,C00147,T00037,2025-05-15,Present,,2026-08-08 12:41:53.994
AT0037742,S000131,C00112,T00084,2025-07-18,Present,,2026-08-08 12:41:53.994
AT0037743,S001324,C00025,T00004,2025-09-16,Present,,2026-08-08 12:41:53.994
AT0037744,S001830,C00079,T00251,2025-10-24,Absent,,2026-08-08 12:41:53.995
AT0037745,S001409,C00131,T00111,2025-10-05,Present,,2026-08-08 12:41:53.995
AT0037746,S000639,C00129,T00031,2025-07-08,Present,,2026-08-08 12:41:53.995
AT0037747,S001646,C00006,T00241,2025-08-25,Absent,Late Arrival,2026-08-08 12:41:53.995
AT0037748,S000007,C00077,T00274,2025-04-06,Leave,Late Arrival,2026-08-08 12:41:53.995
AT0037749,S000703,C00101,T00067,2025-03-23,Present,,2026-08-08 12:41:53.995
AT0037750,S000139,C00042,T00286,2025-06-12,Present,,2026-08-08 12:41:53.995
AT0037751,S001965,C00147,T00037,2025-06-25,Present,,2026-08-08 12:41:53.995
AT0037752,S000915,C00128,T00197,2025-09-26,Present,,2026-08-08 12:41:53.995
AT0037753,S001320,C00119,T00150,2025-12-21,Late,,2026-08-08 12:41:53.995
AT0037754,S000371,C00021,T00115,2025-01-02,Present,,2026-08-08 12:41:53.995
AT0037755,S000823,C00139,T00176,2025-10-26,Present,,2026-08-08 12:41:53.995
AT0037756,S001386,C00065,T00244,2025-12-01,Present,,2026-08-08 12:41:53.995
